seq_number,step_number,small_relevant,small_random,big_random,big_relevant,label
1:10:4,9,1,8,26,1
1:10:4,8,1,7,43,1
1:10:4,9,2,7,36,1
1:10:4,12,3,8,61,1
1:10:4,14,0,8,55,1
1:10:4,18,5,8,59,1
1:10:4,18,6,8,26,1
1:10:5,6,1,8,10,1
1:10:5,7,0,8,62,1
1:10:5,13,1,7,75,1
1:10:5,12,3,7,39,1
1:10:5,9,1,8,56,1
1:10:5,10,4,7,40,1
1:10:5,16,0,7,26,1
1:10:5,15,6,7,33,1
1:10:5,16,6,8,51,1
1:10:5,15,2,7,15,1
1:10:6,11,4,7,43,1
1:10:6,8,2,7,75,1
1:10:6,12,5,8,48,1
1:10:6,12,0,7,29,1
1:10:6,15,3,7,35,1
1:10:6,17,3,7,17,1
1:10:6,12,1,7,61,1
1:10:6,14,5,8,18,1
1:10:6,15,6,8,83,1
1:10:6,15,6,7,22,1
1:10:7,12,3,7,50,1
1:10:7,10,2,8,24,1
1:10:7,13,3,7,64,1
1:10:7,15,3,7,72,1
1:10:7,12,4,8,25,1
1:10:7,17,2,8,30,1
1:10:7,17,1,7,48,1
1:10:7,17,2,8,48,1
1:10:7,19,1,7,35,1
1:10:7,17,2,7,20,1
1:10:8,10,1,7,70,1
1:10:8,15,1,7,54,1
1:10:8,11,6,8,79,1
1:10:8,17,6,8,37,1
1:10:8,15,6,7,32,1
1:10:8,18,3,8,27,1
1:10:8,16,6,8,23,1
1:10:8,21,0,7,58,1
1:10:8,22,4,7,76,1
1:10:8,23,2,7,40,1
1:10:9,13,2,8,17,1
1:10:9,12,0,8,72,1
1:10:9,12,6,7,27,1
1:10:9,15,1,7,38,1
1:10:9,16,2,7,22,1
1:10:9,17,0,8,45,1
1:10:9,21,5,8,38,1
1:10:9,21,3,8,42,1
1:10:9,19,6,8,55,1
1:10:9,19,2,7,83,1
1:10:10,15,6,7,37,1
1:10:10,11,3,8,24,1
1:10:10,17,0,8,59,1
1:10:10,19,6,7,27,1
1:10:10,18,0,8,48,1
1:10:10,17,5,8,71,1
1:10:10,18,1,7,59,1
1:10:10,21,1,7,61,1
1:10:10,23,3,7,78,1
1:10:10,25,2,7,70,1
1:11:0,5,6,7,37,1
1:11:0,6,3,7,23,1
1:11:0,6,4,8,56,1
1:11:0,4,2,7,36,1
1:11:0,9,5,8,9,1
1:11:0,5,2,8,73,1
1:11:0,11,1,7,26,1
1:11:0,13,4,8,64,1
1:11:0,10,1,7,49,1
1:11:0,13,3,7,46,1
1:11:1,7,0,7,37,1
1:11:1,5,1,8,63,1
1:11:1,9,3,8,8,1
1:11:1,7,2,8,14,1
1:11:1,8,1,8,46,1
1:11:1,6,3,7,69,1
1:11:1,11,5,7,52,1
1:11:1,8,0,7,22,1
1:11:1,11,2,7,76,1
1:11:1,10,6,8,73,1
1:11:2,7,4,8,49,1
1:11:2,8,5,7,15,1
1:11:2,5,5,8,48,1
1:11:2,10,3,8,52,1
1:11:2,10,0,8,47,1
1:11:2,8,2,7,14,1
1:11:2,11,4,8,21,1
1:11:2,10,3,8,38,1
1:11:2,10,6,8,76,1
1:11:2,15,0,7,28,1
1:11:3,7,2,7,29,1
1:11:3,8,5,8,42,1
1:11:3,10,6,7,39,1
1:11:3,8,3,8,68,1
1:11:3,12,5,8,24,1
1:11:3,10,1,8,35,1
1:11:3,9,4,7,66,1
1:11:3,16,4,8,79,1
1:11:3,13,3,7,57,1
1:11:3,18,1,8,65,1
1:11:4,5,1,8,72,1
1:11:4,10,5,8,22,1
1:11:4,7,3,7,48,1
1:11:4,9,3,8,39,1
1:11:4,8,5,7,47,1
1:11:4,10,2,8,16,1
1:11:4,10,4,7,67,1
1:11:4,12,6,7,16,1
1:11:4,13,5,8,76,1
1:11:4,19,5,7,80,1
1:11:5,10,3,8,72,1
1:11:5,9,6,7,43,1
1:11:5,10,2,8,42,1
1:11:5,12,1,8,71,1
1:11:5,15,6,8,39,1
1:11:5,10,3,7,53,1
1:11:5,13,6,8,51,1
1:11:5,12,4,8,60,1
1:11:5,13,2,8,55,1
1:11:5,19,5,8,83,1
1:11:6,11,3,8,36,1
1:11:6,13,4,8,70,1
1:11:6,14,5,8,38,1
1:11:6,14,5,7,76,1
1:11:6,10,3,7,31,1
1:11:6,17,4,7,78,1
1:11:6,15,6,7,79,1
1:11:6,15,2,7,67,1
1:11:6,18,6,7,59,1
1:11:6,19,2,8,70,1
1:11:7,12,0,7,19,1
1:11:7,14,6,8,12,1
1:11:7,9,6,8,59,1
1:11:7,12,1,8,56,1
1:11:7,13,4,7,73,1
1:11:7,12,6,7,25,1
1:11:7,19,1,8,70,1
1:11:7,15,5,7,75,1
1:11:7,17,2,7,32,1
1:11:7,21,4,8,44,1
1:11:8,14,2,7,32,1
1:11:8,14,1,7,78,1
1:11:8,13,2,8,79,1
1:11:8,16,6,7,25,1
1:11:8,14,4,7,57,1
1:11:8,16,6,7,75,1
1:11:8,20,6,8,37,1
1:11:8,21,5,7,42,1
1:11:8,17,6,7,55,1
1:11:8,22,2,8,82,1
1:11:9,12,2,7,52,1
1:11:9,11,2,8,66,1
1:11:9,15,5,7,11,1
1:11:9,16,5,7,20,1
1:11:9,16,4,8,76,1
1:11:9,20,5,8,52,1
1:11:9,16,2,8,79,1
1:11:9,17,1,7,22,1
1:11:9,22,6,8,41,1
1:11:9,18,6,8,79,1
1:11:10,11,5,8,42,1
1:11:10,14,4,7,58,1
1:11:10,17,2,7,46,1
1:11:10,14,1,7,72,1
1:11:10,14,6,8,78,1
1:11:10,16,0,8,35,1
1:11:10,19,6,8,59,1
1:11:10,22,2,8,38,1
1:11:10,20,4,7,49,1
1:11:10,24,1,7,83,1
1:12:0,5,3,8,62,1
1:12:0,3,1,7,64,1
1:12:0,4,2,7,59,1
1:12:0,4,3,8,13,1
1:12:0,7,4,7,7,1
1:12:0,7,0,8,74,1
1:12:0,11,2,8,42,1
1:12:0,12,6,8,27,1
1:12:0,14,3,7,27,1
1:12:0,15,3,7,10,1
1:12:1,2,1,7,16,1
1:12:1,3,3,8,44,1
1:12:1,4,3,7,33,1
1:12:1,8,3,8,48,1
1:12:1,9,2,8,33,1
1:12:1,8,2,7,56,1
1:12:1,10,0,8,45,1
1:12:1,10,1,8,16,1
1:12:1,10,6,7,15,1
1:12:1,16,3,7,77,1
1:12:2,4,6,7,18,1
1:12:2,4,6,7,62,1
1:12:2,4,3,7,60,1
1:12:2,5,6,7,11,1
1:12:2,12,4,7,73,1
1:12:2,12,6,7,41,1
1:12:2,9,1,7,47,1
1:12:2,13,0,7,57,1
1:12:2,13,0,7,12,1
1:12:2,13,0,7,27,1
1:12:3,8,5,8,21,1
1:12:3,6,1,8,57,1
1:12:3,11,0,7,5,1
1:12:3,7,4,8,44,1
1:12:3,7,6,7,28,1
1:12:3,11,1,8,65,1
1:12:3,15,0,8,74,1
1:12:3,16,3,7,44,1
1:12:3,11,4,7,52,1
1:12:3,17,3,8,40,1
1:12:4,7,1,7,67,1
1:12:4,11,4,8,36,1
1:12:4,10,2,8,64,1
1:12:4,12,1,7,26,1
1:12:4,13,5,7,51,1
1:12:4,11,3,7,33,1
1:12:4,15,0,8,19,1
1:12:4,17,3,8,16,1
1:12:4,13,4,8,48,1
1:12:4,14,4,7,79,1
1:12:5,5,3,8,57,1
1:12:5,10,2,8,45,1
1:12:5,12,1,8,74,1
1:12:5,11,1,8,62,1
1:12:5,9,6,7,42,1
1:12:5,15,4,8,48,1
1:12:5,15,3,8,29,1
1:12:5,12,1,8,28,1
1:12:5,17,0,8,44,1
1:12:5,18,3,8,79,1
1:12:6,9,0,8,74,1
1:12:6,13,0,8,40,1
1:12:6,11,3,7,10,1
1:12:6,15,6,7,66,1
1:12:6,11,3,7,73,1
1:12:6,17,3,7,27,1
1:12:6,16,3,7,62,1
1:12:6,14,3,7,36,1
1:12:6,14,1,7,71,1
1:12:6,20,4,8,70,1
1:12:7,9,2,7,41,1
1:12:7,10,2,8,37,1
1:12:7,14,5,7,37,1
1:12:7,15,6,8,78,1
1:12:7,17,5,8,79,1
1:12:7,18,1,7,17,1
1:12:7,15,1,7,64,1
1:12:7,15,3,8,76,1
1:12:7,21,6,8,74,1
1:12:7,20,5,8,23,1
1:12:8,12,5,8,76,1
1:12:8,10,6,8,48,1
1:12:8,13,5,7,46,1
1:12:8,12,4,7,67,1
1:12:8,17,3,7,26,1
1:12:8,13,5,8,30,1
1:12:8,19,6,8,74,1
1:12:8,21,0,8,26,1
1:12:8,22,1,7,74,1
1:12:8,18,4,8,19,1
1:13:0,6,6,7,18,1
1:13:0,2,5,8,33,1
1:13:0,5,1,7,19,1
1:13:0,6,3,7,16,1
1:13:0,10,6,7,50,1
1:13:0,6,1,7,7,1
1:13:0,6,6,7,68,1
1:13:0,9,1,7,57,1
1:13:0,8,6,8,11,1
1:13:0,10,1,7,25,1
1:13:1,1,6,7,14,1
1:13:1,5,2,8,30,1
1:13:1,5,4,7,27,1
1:13:1,10,3,8,11,1
1:13:1,9,1,7,19,1
1:13:1,8,4,8,10,1
1:13:1,7,0,7,73,1
1:13:1,8,6,8,72,1
1:13:1,11,5,8,22,1
1:13:1,12,2,8,58,1
1:13:2,2,0,8,44,1
1:13:2,9,3,8,22,1
1:13:2,9,1,8,54,1
1:13:2,11,0,8,67,1
1:13:2,12,6,7,66,1
1:13:2,11,5,7,66,1
1:13:2,11,3,8,52,1
1:13:2,12,3,7,34,1
1:13:2,10,6,7,37,1
1:13:2,12,4,8,59,1
1:13:3,5,5,8,11,1
1:13:3,5,3,8,41,1
1:13:3,10,0,7,36,1
1:13:3,12,2,8,66,1
1:13:3,11,3,8,74,1
1:13:3,8,6,7,21,1
1:13:3,11,1,7,55,1
1:13:3,13,0,7,13,1
1:13:3,13,2,7,69,1
1:13:3,18,6,7,67,1
1:13:4,4,4,7,63,1
1:13:4,10,5,8,19,1
1:13:4,12,0,8,36,1
1:13:4,10,4,8,12,1
1:13:4,12,4,8,74,1
1:13:4,13,4,7,53,1
1:13:4,11,1,7,27,1
1:13:4,15,3,7,13,1
1:13:4,18,3,8,43,1
1:13:4,17,1,7,25,1
1:13:5,8,6,7,63,1
1:13:5,12,2,7,17,1
1:13:5,7,6,7,44,1
1:13:5,11,5,8,75,1
1:13:5,15,5,7,53,1
1:13:5,13,5,8,26,1
1:13:5,16,4,8,67,1
1:13:5,12,2,8,56,1
1:13:5,13,0,8,71,1
1:13:5,15,1,7,54,1
1:13:6,7,2,7,54,1
1:13:6,10,3,8,55,1
1:13:6,11,6,8,18,1
1:13:6,11,1,8,46,1
1:13:6,13,1,8,27,1
1:13:6,15,2,7,68,1
1:13:6,17,3,7,35,1
1:13:6,15,6,8,25,1
1:13:6,14,3,7,21,1
1:13:6,19,5,8,32,1
1:13:7,10,3,7,35,1
1:13:7,11,1,7,19,1
1:13:7,10,1,7,37,1
1:13:7,10,5,8,54,1
1:13:7,13,0,7,64,1
1:13:7,15,3,7,43,1
1:13:7,14,4,7,56,1
1:13:7,14,5,8,35,1
1:13:7,15,2,8,58,1
1:13:7,17,0,8,48,1
1:13:8,8,4,7,55,1
1:13:8,9,5,8,26,1
1:13:8,14,0,7,22,1
1:13:8,12,3,7,56,1
1:13:8,12,6,7,39,1
1:13:8,17,2,8,59,1
1:13:8,16,0,8,20,1
1:13:8,17,3,8,64,1
1:13:8,16,5,7,39,1
1:13:8,18,0,8,51,1
1:13:9,11,6,8,61,1
1:13:9,16,3,8,41,1
1:13:9,14,2,7,43,1
1:13:9,15,0,8,67,1
1:13:9,17,5,8,49,1
1:13:9,14,5,7,34,1
1:13:9,16,6,8,44,1
1:13:9,17,3,8,74,1
1:13:9,17,2,7,65,1
1:13:9,19,4,8,30,1
1:14:0,1,5,7,60,1
1:14:0,5,0,7,49,1
1:14:0,5,6,8,65,1
1:14:0,5,3,7,41,1
1:14:0,4,6,8,34,1
1:14:0,10,5,7,42,1
1:14:0,7,6,7,8,1
1:14:0,8,0,8,15,1
1:14:0,9,0,8,50,1
1:14:0,11,3,7,25,1
1:14:1,6,3,8,4,1
1:14:1,8,5,8,8,1
1:14:1,5,5,8,26,1
1:14:1,10,6,7,28,1
1:14:1,10,5,7,49,1
1:14:1,12,1,7,74,1
1:14:1,11,4,8,65,1
1:14:1,11,1,7,26,1
1:14:1,12,1,8,35,1
1:14:1,16,3,8,78,1
1:14:2,4,6,8,31,1
1:14:2,3,5,8,17,1
1:14:2,4,4,7,10,1
1:14:2,6,2,7,13,1
1:14:2,6,3,7,27,1
1:14:2,9,3,8,63,1
1:14:2,12,6,7,41,1
1:14:2,10,2,8,49,1
1:14:2,16,1,7,72,1
1:14:2,13,4,7,53,1
1:14:3,5,5,8,37,1
1:14:3,6,6,7,58,1
1:14:3,11,0,8,26,1
1:14:3,6,5,7,11,1
1:14:3,11,6,8,56,1
1:14:3,10,2,8,77,1
1:14:3,12,6,7,31,1
1:14:3,15,0,7,49,1
1:14:3,11,4,8,29,1
1:14:3,15,5,7,16,1
1:14:4,4,3,7,53,1
1:14:4,11,3,7,34,1
1:14:4,9,6,7,14,1
1:14:4,9,5,7,16,1
1:14:4,13,2,8,12,1
1:14:4,10,2,8,26,1
1:14:4,15,6,8,73,1
1:14:4,13,1,8,58,1
1:14:4,16,0,7,69,1
1:14:4,14,3,8,53,1
1:14:5,8,4,8,28,1
1:14:5,6,2,8,48,1
1:14:5,12,5,7,51,1
1:14:5,8,1,8,74,1
1:14:5,15,0,8,27,1
1:14:5,15,1,7,79,1
1:14:5,14,4,8,45,1
1:14:5,14,3,8,25,1
1:14:5,19,3,8,74,1
1:14:5,14,6,7,76,1
1:14:6,7,3,8,9,1
1:14:6,11,1,7,26,1
1:14:6,14,5,7,14,1
1:14:6,13,0,8,52,1
1:14:6,15,5,8,43,1
1:14:6,13,2,7,13,1
1:14:6,16,5,7,37,1
1:14:6,18,5,8,58,1
1:14:6,19,0,8,77,1
1:14:6,20,6,8,40,1
1:14:7,9,6,8,68,1
1:14:7,12,5,8,64,1
1:14:7,11,5,7,64,1
1:14:7,12,4,7,62,1
1:14:7,13,2,8,21,1
1:14:7,16,3,8,71,1
1:14:7,18,6,7,59,1
1:14:7,18,0,7,36,1
1:14:7,19,6,7,79,1
1:14:7,18,1,8,25,1
1:14:8,8,3,7,9,1
1:14:8,9,4,8,12,1
1:14:8,16,6,8,42,1
1:14:8,14,2,7,72,1
1:14:8,16,6,7,21,1
1:14:8,18,3,8,52,1
1:14:8,16,5,7,33,1
1:14:8,19,0,8,15,1
1:14:8,16,6,7,20,1
1:14:8,18,0,7,80,1
1:14:9,11,4,8,22,1
1:14:9,10,5,7,28,1
1:14:9,11,1,7,71,1
1:14:9,15,2,7,67,1
1:14:9,13,1,8,74,1
1:14:9,19,2,8,52,1
1:14:9,16,2,7,27,1
1:14:9,17,5,7,42,1
1:14:9,23,1,7,73,1
1:14:9,22,4,7,76,1
1:15:0,3,3,7,59,1
1:15:0,4,6,8,28,1
1:15:0,3,0,8,55,1
1:15:0,8,2,8,67,1
1:15:0,6,3,8,30,1
1:15:0,6,0,8,57,1
1:15:0,11,3,8,38,1
1:15:0,9,5,8,18,1
1:15:0,10,1,7,43,1
1:15:0,13,5,8,9,1
1:15:1,7,4,8,13,1
1:15:1,4,3,7,56,1
1:15:1,4,2,7,21,1
1:15:1,4,3,7,23,1
1:15:1,7,1,8,31,1
1:15:1,8,6,7,71,1
1:15:1,11,3,8,73,1
1:15:1,11,0,8,24,1
1:15:1,10,6,7,75,1
1:15:1,14,6,7,77,1
1:15:2,4,0,7,32,1
1:15:2,8,6,8,32,1
1:15:2,7,6,8,67,1
1:15:2,10,5,8,21,1
1:15:2,10,5,7,8,1
1:15:2,11,1,7,13,1
1:15:2,9,0,8,46,1
1:15:2,13,6,8,13,1
1:15:2,12,4,8,24,1
1:15:2,12,3,8,41,1
1:15:3,6,0,7,65,1
1:15:3,8,4,7,65,1
1:15:3,7,2,7,22,1
1:15:3,10,2,7,65,1
1:15:3,12,4,7,28,1
1:15:3,14,1,7,55,1
1:15:3,14,2,8,73,1
1:15:3,13,2,7,72,1
1:15:3,11,6,7,52,1
1:15:3,12,0,7,40,1
1:15:4,4,1,7,46,1
1:15:4,11,3,7,47,1
1:15:4,6,0,8,23,1
1:15:4,9,4,7,62,1
1:15:4,12,4,7,65,1
1:15:4,13,4,8,46,1
1:15:4,10,5,7,20,1
1:15:4,12,4,7,24,1
1:15:4,16,0,8,64,1
1:15:4,15,1,8,72,1
1:15:5,7,3,7,72,1
1:15:5,10,2,8,19,1
1:15:5,8,0,7,28,1
1:15:5,14,1,7,35,1
1:15:5,15,2,7,62,1
1:15:5,15,4,8,54,1
1:15:5,11,6,7,49,1
1:15:5,15,6,7,22,1
1:15:5,15,4,7,30,1
1:15:5,19,0,7,83,1
1:15:6,10,5,8,27,1
1:15:6,9,6,8,21,1
1:15:6,9,0,8,70,1
1:15:6,14,5,7,41,1
1:15:6,16,5,7,13,1
1:15:6,11,0,7,63,1
1:15:6,16,4,8,52,1
1:15:6,17,4,8,29,1
1:15:6,15,4,8,53,1
1:15:6,18,2,7,77,1
1:15:7,12,3,7,16,1
1:15:7,12,2,8,54,1
1:15:7,14,0,8,45,1
1:15:7,11,5,8,16,1
1:15:7,14,1,8,19,1
1:15:7,17,5,8,38,1
1:15:7,14,3,7,15,1
1:15:7,20,2,7,68,1
1:15:7,18,6,7,81,1
1:15:7,20,4,7,82,1
1:15:8,9,5,8,20,1
1:15:8,13,1,7,50,1
1:15:8,12,1,7,40,1
1:15:8,13,2,7,67,1
1:15:8,14,2,8,35,1
1:15:8,19,5,8,67,1
1:15:8,19,3,8,56,1
1:15:8,20,5,8,30,1
1:15:8,21,5,8,46,1
1:15:8,19,3,7,17,1
1:16:0,3,1,8,28,1
1:16:0,4,3,7,54,1
1:16:0,7,1,7,18,1
1:16:0,4,4,8,5,1
1:16:0,6,0,7,73,1
1:16:0,11,4,7,62,1
1:16:0,11,5,7,37,1
1:16:0,7,2,8,47,1
1:16:0,14,2,7,71,1
1:16:0,12,0,8,10,1
1:16:1,3,1,8,10,1
1:16:1,4,6,8,11,1
1:16:1,4,3,8,67,1
1:16:1,6,0,7,68,1
1:16:1,6,5,7,69,1
1:16:1,11,1,8,33,1
1:16:1,8,4,7,42,1
1:16:1,13,4,7,27,1
1:16:1,14,2,8,32,1
1:16:1,12,6,8,45,1
1:16:2,7,1,7,64,1
1:16:2,5,0,7,63,1
1:16:2,5,2,7,50,1
1:16:2,10,4,8,60,1
1:16:2,6,6,7,61,1
1:16:2,12,0,8,36,1
1:16:2,13,4,8,69,1
1:16:2,12,0,7,29,1
1:16:2,10,5,7,17,1
1:16:2,14,1,8,70,1
1:16:3,7,1,8,16,1
1:16:3,4,0,7,35,1
1:16:3,6,5,7,30,1
1:16:3,9,5,7,30,1
1:16:3,10,3,7,54,1
1:16:3,14,4,7,43,1
1:16:3,14,0,8,49,1
1:16:3,10,4,7,56,1
1:16:3,16,1,7,73,1
1:16:3,14,3,8,66,1
1:16:4,5,2,8,49,1
1:16:4,9,6,8,59,1
1:16:4,12,2,8,58,1
1:16:4,7,2,7,37,1
1:16:4,12,3,8,40,1
1:16:4,9,0,7,16,1
1:16:4,13,4,8,72,1
1:16:4,15,1,7,45,1
1:16:4,17,3,8,80,1
1:16:4,15,6,7,13,1
1:16:5,10,4,8,62,1
1:16:5,6,1,8,7,1
1:16:5,13,1,7,25,1
1:16:5,12,0,8,28,1
1:16:5,11,2,8,31,1
1:16:5,10,6,7,65,1
1:16:5,17,4,7,11,1
1:16:5,12,6,8,16,1
1:16:5,19,0,7,76,1
1:16:5,17,2,8,20,1
1:16:6,12,2,7,8,1
1:16:6,13,0,7,11,1
1:16:6,14,4,8,40,1
1:16:6,11,5,7,41,1
1:16:6,14,5,8,33,1
1:16:6,17,6,7,64,1
1:16:6,18,2,8,55,1
1:16:6,14,2,7,22,1
1:16:6,14,4,7,40,1
1:16:6,15,0,7,72,1
1:16:7,13,5,8,71,1
1:16:7,14,3,7,44,1
1:16:7,9,2,7,73,1
1:16:7,11,2,7,78,1
1:16:7,16,2,7,70,1
1:16:7,12,2,8,74,1
1:16:7,19,2,8,32,1
1:16:7,19,6,8,24,1
1:16:7,18,5,7,30,1
1:16:7,20,2,8,31,1
1:17:0,2,6,7,57,1
1:17:0,7,1,8,44,1
1:17:0,3,5,8,3,1
1:17:0,4,0,8,44,1
1:17:0,7,4,8,19,1
1:17:0,8,5,8,49,1
1:17:0,9,2,7,58,1
1:17:0,11,1,8,16,1
1:17:0,13,4,7,30,1
1:17:0,9,3,7,71,1
1:17:1,2,2,7,23,1
1:17:1,7,4,7,52,1
1:17:1,9,2,8,40,1
1:17:1,8,5,8,21,1
1:17:1,7,2,7,28,1
1:17:1,12,5,8,50,1
1:17:1,13,5,8,53,1
1:17:1,13,3,8,33,1
1:17:1,15,4,8,47,1
1:17:1,16,5,8,40,1
1:17:2,2,2,8,55,1
1:17:2,4,6,7,69,1
1:17:2,5,2,8,11,1
1:17:2,9,4,8,27,1
1:17:2,12,5,7,53,1
1:17:2,10,3,8,57,1
1:17:2,10,5,7,11,1
1:17:2,11,5,8,19,1
1:17:2,12,4,7,30,1
1:17:2,17,3,7,26,1
1:17:3,8,2,7,41,1
1:17:3,5,3,8,56,1
1:17:3,8,0,8,7,1
1:17:3,10,5,7,25,1
1:17:3,7,0,7,21,1
1:17:3,8,6,8,54,1
1:17:3,12,2,8,25,1
1:17:3,15,1,7,15,1
1:17:3,17,2,7,66,1
1:17:3,18,3,8,66,1
1:17:4,6,0,8,23,1
1:17:4,9,6,8,32,1
1:17:4,8,6,8,53,1
1:17:4,13,6,8,30,1
1:17:4,9,5,8,30,1
1:17:4,10,4,7,49,1
1:17:4,10,5,8,49,1
1:17:4,15,2,7,66,1
1:17:4,12,2,7,56,1
1:17:4,18,3,7,18,1
1:17:5,10,5,7,27,1
1:17:5,9,4,8,6,1
1:17:5,9,0,7,10,1
1:17:5,12,1,8,31,1
1:17:5,10,5,7,71,1
1:17:5,12,5,7,78,1
1:17:5,17,1,7,11,1
1:17:5,15,1,7,80,1
1:17:5,17,6,8,58,1
1:17:5,16,6,7,83,1
1:17:6,7,2,7,38,1
1:17:6,12,0,8,37,1
1:17:6,10,1,7,8,1
1:17:6,10,1,8,23,1
1:17:6,15,5,7,47,1
1:17:6,16,4,8,54,1
1:17:6,15,0,7,32,1
1:17:6,18,1,8,50,1
1:17:6,17,6,7,69,1
1:17:6,21,3,8,77,1
1:17:7,8,3,8,22,1
1:17:7,12,1,8,76,1
1:17:7,9,6,7,49,1
1:17:7,10,4,8,34,1
1:17:7,16,5,8,51,1
1:17:7,14,4,7,32,1
1:17:7,17,5,8,73,1
1:17:7,14,4,7,34,1
1:17:7,19,1,8,66,1
1:17:7,16,2,8,71,1
1:17:8,9,1,8,52,1
1:17:8,9,1,7,48,1
1:17:8,16,5,7,35,1
1:17:8,15,4,8,23,1
1:17:8,16,0,7,75,1
1:17:8,18,0,8,47,1
1:17:8,18,4,8,73,1
1:17:8,21,5,7,58,1
1:17:8,18,3,8,79,1
1:17:8,20,2,7,63,1
1:17:9,10,6,7,46,1
1:17:9,12,3,8,46,1
1:17:9,17,1,8,75,1
1:17:9,13,3,7,68,1
1:17:9,16,5,8,13,1
1:17:9,14,0,7,61,1
1:17:9,15,4,7,63,1
1:17:9,22,2,8,83,1
1:17:9,19,3,7,27,1
1:17:9,20,3,8,71,1
1:17:10,14,1,8,69,1
1:17:10,11,1,8,24,1
1:17:10,16,1,7,61,1
1:17:10,19,6,7,69,1
1:17:10,19,5,8,28,1
1:17:10,18,6,7,45,1
1:17:10,22,5,8,33,1
1:17:10,22,2,8,22,1
1:17:10,23,5,8,43,1
1:17:10,21,3,7,59,1
1:18:0,6,1,7,53,1
1:18:0,4,0,8,44,1
1:18:0,5,2,7,62,1
1:18:0,4,0,7,46,1
1:18:0,8,5,7,42,1
1:18:0,8,5,7,21,1
1:18:0,10,0,7,18,1
1:18:0,7,3,7,37,1
1:18:0,9,1,7,66,1
1:18:0,13,3,7,65,1
1:18:1,7,3,8,16,1
1:18:1,3,1,8,15,1
1:18:1,8,1,8,60,1
1:18:1,7,1,7,5,1
1:18:1,6,5,7,26,1
1:18:1,8,4,8,33,1
1:18:1,10,2,8,65,1
1:18:1,8,4,7,45,1
1:18:1,9,5,8,22,1
1:18:1,15,3,8,44,1
1:18:2,4,0,8,5,1
1:18:2,6,6,8,71,1
1:18:2,5,1,7,23,1
1:18:2,5,1,7,28,1
1:18:2,12,2,7,62,1
1:18:2,10,0,7,44,1
1:18:2,11,2,7,58,1
1:18:2,12,5,7,25,1
1:18:2,12,4,8,12,1
1:18:2,13,4,7,67,1
1:18:3,5,2,7,36,1
1:18:3,7,4,8,44,1
1:18:3,6,4,8,54,1
1:18:3,8,6,7,40,1
1:18:3,12,1,8,58,1
1:18:3,14,5,7,59,1
1:18:3,10,0,8,66,1
1:18:3,11,3,8,71,1
1:18:3,12,4,8,14,1
1:18:3,13,4,7,25,1
1:18:4,4,1,8,9,1
1:18:4,11,3,8,58,1
1:18:4,6,2,7,45,1
1:18:4,10,2,7,32,1
1:18:4,9,3,8,14,1
1:18:4,11,4,7,18,1
1:18:4,13,6,8,53,1
1:18:4,14,2,8,19,1
1:18:4,14,6,7,15,1
1:18:4,15,0,7,31,1
1:18:5,7,2,7,12,1
1:18:5,10,2,7,64,1
1:18:5,12,0,8,38,1
1:18:5,9,0,8,51,1
1:18:5,12,3,7,40,1
1:18:5,11,0,7,34,1
1:18:5,16,4,7,59,1
1:18:5,14,2,8,73,1
1:18:5,18,3,8,73,1
1:18:5,18,2,8,41,1
1:18:6,8,2,7,11,1
1:18:6,8,6,7,9,1
1:18:6,14,3,7,54,1
1:18:6,13,4,8,50,1
1:18:6,10,0,7,62,1
1:18:6,16,0,8,57,1
1:18:6,18,3,8,69,1
1:18:6,18,6,7,22,1
1:18:6,18,6,8,55,1
1:18:6,15,5,7,47,1
1:18:7,9,2,8,36,1
1:18:7,10,0,8,11,1
1:18:7,10,0,7,12,1
1:18:7,14,5,7,76,1
1:18:7,13,5,7,66,1
1:18:7,15,4,8,69,1
1:18:7,15,3,8,54,1
1:18:7,19,6,7,71,1
1:18:7,19,2,7,84,1
1:18:7,16,2,7,39,1
1:18:8,11,0,7,25,1
1:18:8,14,5,7,26,1
1:18:8,15,4,7,48,1
1:18:8,12,3,7,17,1
1:18:8,15,2,7,24,1
1:18:8,13,0,8,73,1
1:18:8,16,1,8,74,1
1:18:8,19,4,7,77,1
1:18:8,16,3,7,64,1
1:18:8,20,5,7,36,1
1:18:9,9,1,8,35,1
1:18:9,11,2,7,11,1
1:18:9,15,3,8,78,1
1:18:9,15,1,8,17,1
1:18:9,18,5,8,73,1
1:18:9,17,3,8,49,1
1:18:9,17,5,7,30,1
1:18:9,20,2,8,72,1
1:18:9,23,3,7,68,1
1:18:9,21,2,7,69,1
1:18:10,10,5,8,61,1
1:18:10,13,6,8,75,1
1:18:10,17,5,7,62,1
1:18:10,16,3,8,14,1
1:18:10,19,2,7,31,1
1:18:10,17,5,8,16,1
1:18:10,18,6,8,28,1
1:18:10,22,6,7,38,1
1:18:10,20,6,8,47,1
1:18:10,22,2,8,72,1
1:19:0,1,5,8,48,1
1:19:0,1,2,7,68,1
1:19:0,5,3,8,10,1
1:19:0,8,4,8,10,1
1:19:0,8,2,8,60,1
1:19:0,6,3,8,17,1
1:19:0,11,1,7,46,1
1:19:0,9,3,7,54,1
1:19:0,12,4,7,30,1
1:19:0,10,5,7,39,1
1:19:1,3,6,8,9,1
1:19:1,7,0,7,28,1
1:19:1,3,1,8,20,1
1:19:1,7,5,8,61,1
1:19:1,9,5,7,12,1
1:19:1,9,5,8,48,1
